Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP109432,Female,Yes,2,Graduate,Yes,43088,26506,672,120,1.0,Urban,Y
LP109433,Female,No,3+,Graduate,Yes,21749,27861,563,360,0.0,Urban,N
LP109434,Male,No,3+,Not Graduate,Yes,10112,1369,116,120,0.0,Rural,Y
LP109435,Female,No,1,Not Graduate,No,32446,21185,495,180,0.0,Rural,N
LP109436,Female,No,1,Not Graduate,Yes,38897,3979,54,360,1.0,Urban,N
LP109437,Female,Yes,0,Graduate,No,5680,14007,388,360,0.0,Urban,Y
LP109438,Female,No,2,Not Graduate,Yes,6909,3600,206,60,0.0,Semiurban,Y
LP109439,Male,Yes,0,Not Graduate,Yes,20734,399,627,360,0.0,Rural,Y
LP109440,Male,No,2,Graduate,Yes,28733,25755,336,360,1.0,Semiurban,Y
LP109441,Female,No,1,Not Graduate,No,15276,14577,134,360,1.0,Urban,N
LP109442,Female,No,2,Graduate,No,19389,9141,335,180,,Semiurban,N
LP109443,Female,Yes,1,Graduate,Yes,17281,3673,370,360,1.0,Rural,N
LP109444,Male,No,1,Graduate,No,31827,24192,317,360,0.0,Rural,Y
LP109445,Female,No,1,Not Graduate,Yes,18509,22993,399,120,,Semiurban,Y
LP109446,Female,No,2,Not Graduate,Yes,1595,5658,421,120,0.0,Urban,Y
LP109447,Male,Yes,3+,Graduate,Yes,37405,5723,98,360,0.0,Semiurban,Y
LP109448,Female,Yes,2,Graduate,No,26140,25291,242,360,1.0,Rural,N
LP109449,Female,No,1,Graduate,Yes,15999,10572,531,120,,Semiurban,N
LP109450,Female,Yes,1,Not Graduate,No,31031,13100,115,60,,Urban,N
LP109451,Female,Yes,1,Not Graduate,Yes,49890,8384,362,360,1.0,Rural,N
LP109452,Female,No,1,Not Graduate,No,27982,3223,221,360,1.0,Rural,Y
LP109453,Male,Yes,1,Graduate,No,8744,16349,384,180,0.0,Rural,N
LP109454,Female,No,3+,Not Graduate,No,18066,13969,611,360,,Semiurban,N
LP109455,Male,Yes,1,Graduate,No,46448,21327,438,360,1.0,Semiurban,N
LP109456,Female,Yes,3+,Not Graduate,Yes,45700,10377,425,360,0.0,Urban,Y
LP109457,Male,No,3+,Graduate,No,16598,18655,493,360,0.0,Semiurban,Y
LP109458,Female,Yes,0,Not Graduate,Yes,1967,26251,439,120,0.0,Urban,N
LP109459,Female,No,0,Graduate,No,32940,21516,195,360,0.0,Rural,N
LP109460,Male,Yes,1,Not Graduate,Yes,2241,21763,505,360,1.0,Rural,N
LP109461,Male,No,3+,Graduate,Yes,11750,1705,67,120,1.0,Urban,N
LP109462,Male,No,2,Not Graduate,No,34890,24415,437,60,1.0,Urban,Y
LP109463,Male,Yes,0,Graduate,Yes,28877,3496,95,60,0.0,Urban,N
LP109464,Female,No,3+,Graduate,No,3855,13505,508,120,,Rural,Y
LP109465,Female,No,0,Graduate,No,32834,843,549,360,0.0,Rural,N
LP109466,Male,No,1,Not Graduate,Yes,30402,16971,277,120,0.0,Rural,Y
LP109467,Male,No,3+,Not Graduate,No,6846,22463,185,120,0.0,Rural,Y
LP109468,Male,No,0,Not Graduate,No,23497,21847,87,60,1.0,Urban,Y
LP109469,Male,No,0,Not Graduate,Yes,32021,12892,394,180,0.0,Urban,N
LP109470,Female,Yes,3+,Graduate,No,33290,20714,69,60,1.0,Rural,Y
LP109471,Female,No,0,Graduate,Yes,43346,11129,679,360,0.0,Rural,N
LP109472,Female,Yes,3+,Graduate,No,43097,15057,293,120,0.0,Semiurban,Y
LP109473,Male,No,3+,Graduate,Yes,8128,10846,114,120,1.0,Semiurban,Y
LP109474,Female,No,1,Graduate,Yes,10862,14706,280,120,0.0,Urban,N
LP109475,Male,Yes,2,Graduate,Yes,4897,13974,604,120,,Urban,Y
LP109476,Female,Yes,0,Not Graduate,No,48028,21127,573,180,1.0,Urban,Y
LP109477,Female,Yes,1,Graduate,Yes,31970,23611,525,60,0.0,Rural,N
LP109478,Female,Yes,3+,Graduate,Yes,35724,17287,468,120,0.0,Rural,N
LP109479,Female,Yes,0,Not Graduate,Yes,8655,22981,125,180,1.0,Urban,Y
LP109480,Male,Yes,3+,Not Graduate,No,15868,5339,264,60,0.0,Semiurban,Y
LP109481,Male,No,1,Not Graduate,Yes,43689,17085,66,360,0.0,Urban,Y
LP109482,Female,Yes,1,Graduate,No,1824,4707,362,60,0.0,Rural,N
LP109483,Female,No,2,Graduate,Yes,14795,19788,600,180,0.0,Semiurban,N
LP109484,Male,No,3+,Graduate,Yes,26445,21879,649,360,0.0,Urban,Y
LP109485,Female,Yes,3+,Not Graduate,Yes,3972,14249,599,60,0.0,Urban,Y
LP109486,Female,No,3+,Graduate,Yes,34476,2784,366,180,0.0,Urban,Y
LP109487,Female,No,0,Graduate,No,11496,18717,615,360,0.0,Rural,N
LP109488,Male,No,0,Not Graduate,No,11638,24486,481,120,1.0,Rural,Y
LP109489,Female,No,2,Not Graduate,No,37413,20664,510,120,0.0,Urban,N
LP109490,Male,No,3+,Graduate,Yes,11230,13590,63,360,1.0,Urban,Y
LP109491,Male,Yes,2,Not Graduate,Yes,30947,21963,394,180,0.0,Rural,N
LP109492,Female,Yes,1,Not Graduate,No,45881,22926,628,60,1.0,Semiurban,N
LP109493,Female,Yes,1,Not Graduate,Yes,41430,1528,608,360,0.0,Urban,N
LP109494,Female,No,2,Graduate,No,12270,29810,364,180,0.0,Rural,N
LP109495,Female,Yes,1,Graduate,No,38635,5676,63,60,1.0,Semiurban,N
LP109496,Female,No,3+,Not Graduate,Yes,22251,14212,217,60,1.0,Urban,N
LP109497,Female,Yes,3+,Graduate,No,3043,8306,110,180,0.0,Rural,Y
LP109498,Female,Yes,2,Graduate,No,13435,5287,285,60,0.0,Semiurban,Y
LP109499,Male,No,2,Not Graduate,Yes,8510,29641,221,120,0.0,Urban,N
LP109500,Female,Yes,3+,Not Graduate,No,22723,23975,124,180,1.0,Urban,N
LP109501,Male,Yes,3+,Graduate,No,8699,13347,534,180,1.0,Rural,Y
LP109502,Male,Yes,3+,Not Graduate,No,14687,7321,693,180,0.0,Semiurban,N
LP109503,Female,No,1,Graduate,No,47980,21880,396,360,0.0,Rural,Y
LP109504,Female,Yes,0,Graduate,Yes,12847,18687,248,120,1.0,Semiurban,N
LP109505,Female,Yes,3+,Not Graduate,No,22239,16446,243,120,1.0,Semiurban,Y
LP109506,Female,No,0,Not Graduate,No,43729,13815,153,120,1.0,Urban,N
LP109507,Female,Yes,2,Graduate,No,7149,412,51,180,1.0,Rural,N
LP109508,Female,No,1,Not Graduate,Yes,7738,11422,550,120,1.0,Rural,Y
LP109509,Female,No,0,Graduate,No,44029,7937,134,60,0.0,Semiurban,N
LP109510,Female,Yes,2,Graduate,No,20669,5228,547,360,1.0,Rural,N
LP109511,Female,No,2,Not Graduate,Yes,11424,12876,132,60,1.0,Semiurban,Y
LP109512,Female,No,3+,Not Graduate,Yes,36808,29894,170,180,1.0,Rural,Y
LP109513,Male,No,3+,Not Graduate,No,31294,13932,466,360,0.0,Semiurban,N
LP109514,Female,Yes,2,Not Graduate,No,34778,19226,433,120,0.0,Urban,Y
LP109515,Male,No,0,Graduate,No,37730,20178,426,120,,Rural,Y
LP109516,Female,No,1,Graduate,No,35453,12010,453,60,0.0,Rural,N
LP109517,Female,No,1,Graduate,Yes,8136,17995,448,180,0.0,Rural,N
LP109518,Male,Yes,1,Not Graduate,No,20038,27813,305,180,0.0,Semiurban,N
LP109519,Male,No,3+,Graduate,Yes,11926,22992,585,180,0.0,Rural,N
LP109520,Male,No,1,Not Graduate,Yes,14699,20878,444,60,0.0,Semiurban,Y
LP109521,Male,No,2,Graduate,No,15307,811,298,60,1.0,Urban,Y
LP109522,Female,Yes,3+,Graduate,No,41436,28141,663,180,0.0,Urban,Y
LP109523,Male,No,0,Not Graduate,Yes,5171,12270,636,120,1.0,Rural,N
LP109524,Male,Yes,1,Not Graduate,Yes,42203,10828,194,60,1.0,Rural,N
LP109525,Female,Yes,3+,Not Graduate,No,22953,22484,501,360,0.0,Urban,Y
LP109526,Female,Yes,2,Not Graduate,Yes,14600,7416,377,180,1.0,Semiurban,Y
LP109527,Male,Yes,0,Graduate,Yes,28360,1257,376,60,,Urban,N
LP109528,Female,No,1,Graduate,No,25784,28833,365,180,,Urban,Y
LP109529,Female,No,3+,Graduate,No,24590,19853,114,60,0.0,Urban,N
LP109530,Female,No,2,Graduate,No,45894,7227,252,180,0.0,Rural,N
LP109531,Female,No,2,Graduate,No,48899,17306,248,180,0.0,Semiurban,Y
LP109532,Male,Yes,2,Not Graduate,Yes,7316,15418,109,180,1.0,Semiurban,N
LP109533,Male,No,1,Not Graduate,No,26954,23151,571,180,0.0,Semiurban,N
LP109534,Female,No,1,Not Graduate,Yes,40000,25591,347,60,1.0,Semiurban,N
LP109535,Female,No,3+,Not Graduate,No,45489,1368,406,60,0.0,Rural,Y
LP109536,Female,Yes,1,Not Graduate,No,41990,8141,696,60,,Semiurban,Y
LP109537,Male,No,0,Not Graduate,Yes,9761,22209,305,180,,Rural,N
LP109538,Male,Yes,0,Not Graduate,No,49891,20378,548,360,,Urban,N
LP109539,Female,No,1,Graduate,No,16385,3325,616,120,1.0,Urban,N
LP109540,Female,Yes,3+,Not Graduate,Yes,25335,19112,412,180,0.0,Rural,Y
LP109541,Male,No,1,Graduate,Yes,37568,20865,444,120,0.0,Urban,N
LP109542,Male,Yes,1,Graduate,No,33265,4256,459,180,0.0,Urban,N
LP109543,Male,No,2,Not Graduate,No,39328,16359,63,60,0.0,Semiurban,Y
LP109544,Female,Yes,0,Graduate,No,2342,28577,464,180,0.0,Urban,Y
LP109545,Female,No,3+,Graduate,No,46165,618,315,180,1.0,Semiurban,N
LP109546,Female,No,2,Graduate,No,26745,26273,140,180,0.0,Rural,N
LP109547,Male,No,0,Graduate,Yes,42292,11712,69,360,0.0,Urban,N
LP109548,Male,No,3+,Graduate,No,10538,15542,644,360,1.0,Urban,Y
LP109549,Female,Yes,3+,Graduate,No,10624,27140,666,180,1.0,Semiurban,Y
LP109550,Male,No,1,Graduate,Yes,39252,242,295,60,0.0,Semiurban,Y
LP109551,Female,No,1,Not Graduate,Yes,5950,9269,58,360,0.0,Urban,Y
LP109552,Female,No,1,Not Graduate,Yes,47851,15272,148,60,0.0,Semiurban,N
LP109553,Female,Yes,0,Not Graduate,No,11023,24414,223,360,0.0,Urban,Y
LP109554,Male,No,3+,Not Graduate,Yes,17386,2501,368,360,,Urban,Y
LP109555,Female,Yes,3+,Not Graduate,No,8054,16775,429,180,0.0,Semiurban,Y
LP109556,Female,Yes,0,Not Graduate,No,46802,23482,186,360,0.0,Urban,Y
LP109557,Female,Yes,3+,Not Graduate,No,16538,6862,669,120,0.0,Rural,Y
LP109558,Male,Yes,2,Graduate,No,36896,18766,437,120,1.0,Rural,Y
LP109559,Male,Yes,0,Not Graduate,No,13514,15637,627,360,0.0,Urban,N
LP109560,Male,Yes,2,Graduate,Yes,37524,28121,688,120,,Rural,N
LP109561,Male,Yes,3+,Not Graduate,Yes,48585,23962,685,120,0.0,Semiurban,Y
LP109562,Female,No,3+,Graduate,No,30075,25565,501,120,0.0,Semiurban,N
LP109563,Male,Yes,3+,Not Graduate,No,29035,11382,331,60,0.0,Urban,Y
LP109564,Male,No,2,Graduate,No,37278,8802,435,180,1.0,Semiurban,N
LP109565,Male,No,3+,Graduate,Yes,12267,26519,392,180,0.0,Semiurban,Y
LP109566,Male,No,2,Graduate,Yes,38738,26557,402,180,0.0,Urban,Y
LP109567,Female,Yes,0,Not Graduate,No,28416,20874,650,120,0.0,Semiurban,Y
LP109568,Female,Yes,3+,Graduate,No,31435,6487,307,120,0.0,Urban,Y
LP109569,Female,Yes,3+,Not Graduate,Yes,44557,10662,197,120,1.0,Urban,N
LP109570,Female,No,1,Not Graduate,No,42403,29159,222,120,1.0,Semiurban,Y
LP109571,Female,Yes,0,Graduate,No,11537,15633,88,180,1.0,Semiurban,N
LP109572,Male,No,3+,Not Graduate,No,33589,15518,146,60,,Urban,N
LP109573,Female,Yes,1,Graduate,No,36481,6106,625,360,1.0,Rural,N
LP109574,Female,No,0,Graduate,No,47685,21753,63,60,0.0,Semiurban,N
LP109575,Female,Yes,2,Graduate,No,13958,14116,85,360,1.0,Rural,Y
LP109576,Male,No,2,Not Graduate,No,11196,24002,207,180,1.0,Semiurban,Y
LP109577,Female,Yes,1,Not Graduate,No,36420,19052,411,120,0.0,Rural,N
LP109578,Male,No,0,Not Graduate,Yes,5223,26112,568,120,0.0,Semiurban,N
LP109579,Male,Yes,3+,Graduate,No,11807,25844,97,180,1.0,Semiurban,Y
LP109580,Female,Yes,2,Not Graduate,No,28047,14784,578,180,0.0,Rural,N
LP109581,Male,No,3+,Not Graduate,No,35494,8196,588,180,1.0,Semiurban,Y
LP109582,Female,Yes,2,Graduate,No,41912,23932,143,60,0.0,Semiurban,N
LP109583,Male,No,1,Graduate,Yes,38016,2825,359,360,0.0,Semiurban,Y
LP109584,Female,No,3+,Graduate,Yes,46269,15714,300,120,0.0,Urban,Y
LP109585,Male,Yes,0,Graduate,Yes,29132,26258,232,180,0.0,Rural,N
LP109586,Male,No,3+,Graduate,No,26381,6870,122,180,0.0,Semiurban,Y
LP109587,Male,Yes,0,Graduate,Yes,10313,15481,91,120,,Urban,Y
LP109588,Male,Yes,3+,Graduate,Yes,27810,15362,380,180,1.0,Rural,Y
LP109589,Male,Yes,1,Not Graduate,No,31264,11424,518,120,,Rural,Y
LP109590,Female,Yes,1,Not Graduate,Yes,22267,21116,559,180,1.0,Rural,Y
LP109591,Female,Yes,1,Not Graduate,No,13480,23012,313,360,1.0,Urban,N
LP109592,Female,Yes,0,Not Graduate,No,44829,6204,528,360,0.0,Semiurban,N
LP109593,Male,Yes,3+,Graduate,No,29545,27044,550,120,1.0,Semiurban,Y
LP109594,Male,No,2,Graduate,Yes,2820,619,307,360,0.0,Urban,N
LP109595,Male,No,3+,Graduate,No,21654,348,128,180,0.0,Urban,Y
LP109596,Female,No,3+,Graduate,No,3864,14573,602,360,,Rural,Y
LP109597,Female,No,0,Not Graduate,Yes,32719,2902,182,180,0.0,Urban,Y
LP109598,Female,No,0,Not Graduate,Yes,21963,6912,194,120,0.0,Semiurban,N
LP109599,Male,Yes,1,Graduate,Yes,38913,18349,381,360,0.0,Rural,N
LP109600,Female,No,3+,Graduate,Yes,39502,4692,247,60,0.0,Rural,N
LP109601,Female,Yes,2,Graduate,No,22926,17736,695,360,1.0,Urban,N
LP109602,Male,No,1,Not Graduate,Yes,23785,2242,431,180,1.0,Semiurban,N
LP109603,Male,Yes,3+,Graduate,Yes,24751,17485,92,180,1.0,Urban,N
LP109604,Male,Yes,3+,Graduate,No,29368,17292,88,360,0.0,Rural,Y
LP109605,Female,Yes,0,Graduate,Yes,3553,26991,506,180,1.0,Urban,Y
LP109606,Female,No,3+,Graduate,Yes,47584,10267,511,360,0.0,Rural,N
LP109607,Male,Yes,1,Not Graduate,Yes,2566,17431,270,180,0.0,Rural,N
LP109608,Female,No,1,Graduate,Yes,40036,1027,300,360,1.0,Urban,Y
LP109609,Male,Yes,2,Not Graduate,Yes,49405,8843,157,60,1.0,Rural,Y
LP109610,Male,No,1,Not Graduate,Yes,47864,17141,164,60,0.0,Rural,N
LP109611,Male,Yes,0,Graduate,Yes,5283,20135,367,60,0.0,Rural,Y
LP109612,Male,Yes,2,Not Graduate,No,41493,29774,640,180,1.0,Rural,N
LP109613,Male,No,3+,Graduate,Yes,10401,28329,376,60,0.0,Rural,Y
LP109614,Female,No,1,Not Graduate,Yes,29104,28187,486,60,1.0,Urban,N
LP109615,Female,No,3+,Graduate,Yes,3937,10113,498,120,0.0,Urban,Y
LP109616,Male,No,1,Not Graduate,No,32175,29749,456,180,1.0,Urban,Y
LP109617,Female,Yes,0,Not Graduate,No,8381,9635,148,120,1.0,Urban,Y
LP109618,Male,Yes,1,Not Graduate,No,20785,1358,419,60,0.0,Rural,Y
LP109619,Male,Yes,0,Not Graduate,No,6425,13484,181,180,0.0,Semiurban,Y
LP109620,Male,Yes,3+,Not Graduate,No,37177,12648,535,360,0.0,Rural,Y
LP109621,Male,Yes,2,Not Graduate,No,22391,339,154,120,1.0,Semiurban,Y
LP109622,Female,No,1,Not Graduate,Yes,33523,13225,446,60,1.0,Urban,Y
LP109623,Male,Yes,0,Not Graduate,Yes,45080,14850,482,180,0.0,Rural,Y
LP109624,Female,Yes,1,Not Graduate,Yes,25955,812,466,180,,Rural,N
LP109625,Female,Yes,2,Not Graduate,No,33125,20516,261,120,1.0,Urban,N
LP109626,Female,Yes,3+,Graduate,Yes,13120,7180,332,360,0.0,Semiurban,Y
LP109627,Female,Yes,3+,Graduate,No,9376,28793,560,60,1.0,Semiurban,N
LP109628,Female,Yes,2,Graduate,Yes,29894,16263,167,60,,Urban,N
LP109629,Male,Yes,2,Graduate,Yes,26301,9522,649,60,0.0,Urban,Y
LP109630,Female,No,1,Not Graduate,No,3443,9683,586,60,0.0,Rural,Y
LP109631,Female,Yes,1,Graduate,Yes,3881,5357,683,120,0.0,Rural,Y
LP109632,Male,No,0,Graduate,Yes,2658,6908,417,60,0.0,Rural,Y
LP109633,Female,No,0,Not Graduate,No,9809,20666,151,360,1.0,Rural,N
LP109634,Female,No,0,Not Graduate,No,8997,16669,93,180,1.0,Semiurban,N
LP109635,Female,Yes,0,Graduate,No,17942,707,66,360,1.0,Semiurban,N
LP109636,Female,No,2,Graduate,Yes,13852,23624,317,120,0.0,Rural,N
LP109637,Female,Yes,2,Graduate,No,43956,6790,330,180,,Rural,Y
LP109638,Female,No,2,Not Graduate,No,37804,1970,176,360,1.0,Semiurban,N
LP109639,Female,Yes,1,Not Graduate,No,18905,26854,564,60,1.0,Urban,N
LP109640,Female,No,3+,Not Graduate,Yes,47188,11291,259,360,1.0,Urban,N
LP109641,Female,Yes,3+,Graduate,Yes,34034,29899,341,360,0.0,Semiurban,N
LP109642,Male,No,1,Not Graduate,Yes,44318,14496,480,60,1.0,Rural,N
LP109643,Female,No,0,Not Graduate,Yes,40078,19114,253,360,1.0,Rural,Y
LP109644,Male,Yes,0,Graduate,No,31488,18070,587,60,1.0,Semiurban,N
LP109645,Female,Yes,0,Not Graduate,No,21578,15136,669,180,,Urban,Y
LP109646,Male,No,1,Graduate,No,10576,14740,320,120,0.0,Rural,N
LP109647,Female,No,2,Not Graduate,No,49335,504,97,120,1.0,Semiurban,N
LP109648,Male,Yes,0,Graduate,Yes,5340,20616,241,60,1.0,Semiurban,Y
LP109649,Male,Yes,2,Not Graduate,Yes,28670,26897,364,120,1.0,Semiurban,Y
LP109650,Female,Yes,2,Not Graduate,Yes,33060,3519,643,120,1.0,Semiurban,Y
LP109651,Male,No,1,Not Graduate,No,7640,6063,254,60,0.0,Rural,N
LP109652,Male,Yes,3+,Not Graduate,Yes,4089,11491,578,180,0.0,Rural,N
LP109653,Male,Yes,3+,Not Graduate,No,32769,9768,323,360,0.0,Urban,Y
LP109654,Male,No,1,Not Graduate,No,39752,10846,466,120,1.0,Rural,N
LP109655,Male,No,1,Graduate,No,24025,27731,294,180,,Rural,Y
LP109656,Female,No,2,Not Graduate,Yes,29628,15324,447,60,0.0,Urban,Y
LP109657,Female,Yes,0,Graduate,Yes,9527,3367,61,180,1.0,Rural,N
LP109658,Female,Yes,0,Graduate,No,18481,16548,187,60,,Rural,Y
LP109659,Male,No,3+,Graduate,No,40628,20973,322,180,0.0,Urban,N
LP109660,Female,Yes,1,Graduate,Yes,37497,675,335,60,1.0,Semiurban,Y
LP109661,Female,No,3+,Graduate,No,45149,7904,495,180,1.0,Semiurban,Y
LP109662,Male,Yes,2,Graduate,No,39091,2769,385,120,1.0,Urban,Y
LP109663,Male,No,2,Graduate,No,24273,19889,262,360,1.0,Semiurban,Y
LP109664,Male,No,0,Graduate,No,27617,8550,388,180,1.0,Urban,Y
LP109665,Female,No,3+,Not Graduate,Yes,41528,12253,595,360,1.0,Urban,Y
LP109666,Male,Yes,1,Graduate,Yes,33243,19504,142,180,,Rural,Y
LP109667,Female,Yes,1,Not Graduate,No,13837,7263,244,360,0.0,Rural,N
LP109668,Male,Yes,1,Graduate,Yes,36885,17323,481,180,0.0,Rural,N
LP109669,Female,No,3+,Not Graduate,No,26835,7236,639,60,1.0,Semiurban,N
LP109670,Male,No,3+,Not Graduate,Yes,4105,22412,82,60,1.0,Urban,N
LP109671,Female,Yes,3+,Graduate,Yes,12616,19980,154,60,1.0,Urban,N
LP109672,Female,Yes,0,Graduate,Yes,40249,28015,471,180,1.0,Urban,Y
LP109673,Male,Yes,0,Not Graduate,No,49618,28519,592,180,1.0,Rural,Y
LP109674,Female,No,1,Not Graduate,No,32306,26600,250,360,1.0,Urban,Y
LP109675,Male,Yes,3+,Not Graduate,No,11810,14739,625,120,0.0,Urban,Y
LP109676,Male,No,0,Graduate,No,1123,20285,632,360,0.0,Semiurban,Y
LP109677,Female,Yes,0,Graduate,No,1456,24812,144,60,0.0,Semiurban,Y
LP109678,Female,No,1,Not Graduate,Yes,20699,23110,652,120,1.0,Urban,Y
LP109679,Female,Yes,1,Not Graduate,No,33674,4020,347,60,0.0,Urban,N
LP109680,Female,No,1,Not Graduate,No,19809,12151,350,120,0.0,Urban,Y
LP109681,Male,Yes,2,Graduate,Yes,13458,26536,605,60,0.0,Semiurban,Y
LP109682,Female,No,0,Graduate,Yes,47992,7278,638,60,0.0,Urban,Y
LP109683,Male,Yes,2,Graduate,Yes,12226,28216,330,360,1.0,Urban,Y
LP109684,Male,Yes,3+,Graduate,Yes,26624,26511,461,120,1.0,Rural,Y
LP109685,Male,Yes,3+,Not Graduate,Yes,48889,17277,113,120,0.0,Rural,N
LP109686,Female,No,3+,Not Graduate,No,22403,17680,548,360,0.0,Urban,Y
LP109687,Female,No,1,Graduate,No,45138,18745,500,60,0.0,Urban,N
LP109688,Male,No,0,Not Graduate,No,8865,17783,622,360,1.0,Semiurban,Y
LP109689,Female,No,0,Not Graduate,No,9073,16778,175,60,0.0,Rural,N
LP109690,Female,Yes,1,Graduate,No,6528,10904,409,120,1.0,Urban,N
LP109691,Male,No,1,Graduate,Yes,2770,9155,330,60,0.0,Rural,N
LP109692,Male,No,2,Not Graduate,Yes,25050,27260,577,180,0.0,Semiurban,N
LP109693,Female,No,2,Graduate,Yes,37307,25398,181,120,0.0,Rural,Y
LP109694,Male,No,0,Graduate,Yes,22580,4031,51,120,1.0,Semiurban,N
LP109695,Male,Yes,2,Not Graduate,No,9911,5264,297,60,0.0,Urban,N
LP109696,Male,No,1,Graduate,No,4082,29314,307,60,0.0,Rural,N
LP109697,Female,No,1,Graduate,No,5597,15158,429,180,1.0,Semiurban,Y
LP109698,Male,No,3+,Graduate,No,25278,8082,53,180,0.0,Urban,Y
LP109699,Male,No,1,Not Graduate,No,37920,24818,145,60,,Semiurban,Y
LP109700,Female,No,0,Not Graduate,Yes,3919,10447,352,60,0.0,Rural,N
LP109701,Male,Yes,3+,Graduate,No,14912,29735,192,120,1.0,Semiurban,Y
LP109702,Female,No,3+,Graduate,No,15912,13383,323,360,,Rural,N
LP109703,Female,Yes,0,Not Graduate,Yes,39629,3239,286,360,1.0,Urban,Y
LP109704,Female,No,0,Graduate,Yes,49526,2705,529,60,0.0,Rural,N
LP109705,Male,Yes,2,Not Graduate,Yes,13497,5683,528,360,0.0,Urban,Y
LP109706,Female,Yes,2,Graduate,No,23244,16618,113,180,0.0,Urban,N
LP109707,Female,Yes,0,Not Graduate,Yes,27451,3602,99,120,0.0,Semiurban,N
LP109708,Female,No,2,Graduate,No,49523,20553,96,360,1.0,Semiurban,N
LP109709,Male,No,1,Graduate,No,18042,2474,114,180,1.0,Semiurban,N
LP109710,Male,No,0,Not Graduate,Yes,43193,9720,499,120,1.0,Urban,N
LP109711,Female,No,3+,Not Graduate,Yes,6541,12034,303,60,0.0,Urban,N
LP109712,Male,Yes,3+,Not Graduate,Yes,5509,21338,658,60,1.0,Urban,N
LP109713,Female,No,0,Not Graduate,No,9055,11457,517,360,1.0,Urban,Y
LP109714,Female,No,0,Graduate,No,6967,25870,366,180,0.0,Semiurban,Y
LP109715,Male,No,1,Graduate,No,23120,10264,80,60,0.0,Semiurban,N
LP109716,Female,No,1,Graduate,Yes,21790,25005,154,60,0.0,Rural,Y
LP109717,Female,No,3+,Graduate,No,5368,7134,153,60,0.0,Semiurban,Y
LP109718,Male,No,0,Graduate,Yes,31003,4737,685,180,0.0,Semiurban,Y
LP109719,Female,No,0,Not Graduate,No,16182,11454,623,60,1.0,Semiurban,Y
LP109720,Male,Yes,3+,Graduate,No,22467,28908,555,120,1.0,Rural,Y
LP109721,Female,No,0,Graduate,Yes,18089,28934,185,360,1.0,Urban,Y
LP109722,Male,Yes,2,Graduate,Yes,10106,26936,657,120,1.0,Rural,N
LP109723,Male,Yes,2,Not Graduate,Yes,11529,315,508,120,1.0,Urban,Y
LP109724,Female,Yes,1,Graduate,No,28802,226,52,360,0.0,Urban,N
LP109725,Female,No,0,Not Graduate,No,19131,13145,644,360,0.0,Semiurban,N
LP109726,Male,No,0,Not Graduate,No,29609,25311,294,360,1.0,Urban,Y
LP109727,Male,No,1,Not Graduate,No,35404,2408,507,180,,Semiurban,N
LP109728,Female,No,1,Not Graduate,Yes,35898,18041,122,360,1.0,Rural,N
LP109729,Male,No,2,Not Graduate,No,42195,15476,438,360,0.0,Semiurban,Y
LP109730,Male,No,2,Not Graduate,Yes,46685,9390,292,120,0.0,Rural,Y
LP109731,Male,No,2,Graduate,Yes,26436,22612,130,180,0.0,Rural,Y
LP109732,Female,No,0,Graduate,Yes,32178,17046,589,60,,Urban,Y
LP109733,Female,No,2,Graduate,No,29998,13849,388,120,0.0,Rural,Y
LP109734,Male,No,1,Not Graduate,No,40977,14796,674,180,0.0,Semiurban,N
LP109735,Female,No,0,Graduate,No,21196,19310,359,180,0.0,Rural,Y
LP109736,Male,Yes,0,Not Graduate,Yes,13895,25789,505,180,1.0,Urban,Y
LP109737,Female,No,0,Not Graduate,No,29507,17694,548,180,1.0,Urban,N
LP109738,Male,No,3+,Graduate,No,42888,18180,520,180,0.0,Rural,N
LP109739,Female,Yes,0,Not Graduate,No,6877,14881,361,360,0.0,Urban,Y
LP109740,Female,Yes,2,Graduate,No,18694,821,212,60,1.0,Semiurban,Y
LP109741,Female,Yes,0,Graduate,No,43590,16072,523,120,1.0,Rural,N
LP109742,Female,No,3+,Not Graduate,Yes,3023,26559,134,60,1.0,Semiurban,Y
LP109743,Female,No,2,Not Graduate,Yes,20066,23641,64,360,1.0,Rural,Y
LP109744,Male,No,1,Graduate,Yes,19590,17414,408,60,,Rural,N
LP109745,Male,No,3+,Not Graduate,No,49439,7255,227,60,0.0,Urban,Y
LP109746,Male,Yes,0,Graduate,No,32653,20996,457,120,1.0,Urban,Y
LP109747,Female,Yes,2,Not Graduate,No,43521,13928,320,60,1.0,Semiurban,N
LP109748,Male,Yes,1,Graduate,Yes,29700,8196,346,180,1.0,Rural,Y
LP109749,Female,No,3+,Not Graduate,Yes,21625,5883,130,360,0.0,Urban,Y
LP109750,Female,Yes,3+,Graduate,No,5014,5164,122,180,,Rural,N
LP109751,Male,No,1,Not Graduate,Yes,39112,8944,601,180,1.0,Urban,Y
LP109752,Female,Yes,2,Not Graduate,No,48088,15753,483,360,1.0,Urban,Y
LP109753,Male,No,3+,Not Graduate,Yes,29112,798,667,360,1.0,Rural,Y
LP109754,Female,Yes,2,Not Graduate,No,28635,25928,374,120,1.0,Urban,N
LP109755,Male,Yes,1,Graduate,No,49943,9039,92,360,1.0,Semiurban,N
